ID,상호명,주소,전화,웹사이트,이메일,업종,상태,등록일,최종발송일
958,건원건축사사무소,대한민국 울산광역시 중구 복산동 184-20,052-281-2545,http://www.kunwon.com/,webmaster@kunwon.com,건축 설계 사무소,new,2026-05-24 11:29:48,
959,건축사사무소 이수,대한민국 울산광역시 남구 신정로 152,052-212-2607,,,건축 설계 사무소,new,2026-05-24 11:29:48,
960,예일건축사사무소,대한민국 울산광역시 남구 신정3동 404-1,052-261-5460,,,건축 설계 사무소,new,2026-05-24 11:29:48,
961,건축그룹S&S건축사사무소,대한민국 울산광역시 중구 태화로 140 3층,052-266-5411,http://s-archi.co.kr/,,건축 설계 사무소,new,2026-05-24 11:29:48,
962,윤건축사사무소,대한민국 울산광역시 북구 연암동 무룡로 33 2층,052-287-7716,https://blog.naver.com/yyjarchi,,건축 설계 사무소,new,2026-05-24 11:29:48,
963,한세건축사사무소,대한민국 울산광역시 남구 신정동 347-21,,,,건축 설계 사무소,new,2026-05-24 11:29:48,
964,세영종합건축사사무소,대한민국 울산광역시 남구 삼산동 1494-4,052-260-4502,,,건축 설계 사무소,new,2026-05-24 11:29:48,
965,(주)온건축사사무소,대한민국 울산광역시 울주군 범서읍 입암리 704-3 범서읍 입암리 704-3번지 울주군 울산광역시 KR 44926,070-7556-1773,,,건축 설계 사무소,new,2026-05-24 11:29:48,
966,티에스건축사사무소,대한민국 울산광역시 남구 달동 1328-2,052-227-9227,https://tsarch.modoo.at/,,건축 설계 사무소,new,2026-05-24 11:29:48,
967,건축사사무소시상,대한민국 울산광역시 남구 달동 1321-13,052-276-1230,,,건축 설계 사무소,new,2026-05-24 11:29:48,
968,융진건축설계사무소,대한민국 울산광역시 남구 신정동 693-16,052-274-6400,,,건축 설계 사무소,new,2026-05-24 11:29:48,
969,(주)화성건축사사무소,대한민국 울산광역시 남구 삼산동 1555-8,052-275-6622,,,건축 설계 사무소,new,2026-05-24 11:29:48,
970,토원종합건축사사무소,대한민국 울산광역시 울주군 율리영해2길 20-3,052-281-4411,,,건축 설계 사무소,new,2026-05-24 11:29:48,
971,윤주종합건설(주),대한민국 울산광역시 남구 신정3동 505-12,052-274-0892,,,종합건설회사,new,2026-05-24 11:29:48,
972,필종합건설(주),대한민국 울산광역시 남구 달동 1341-9,052-276-4592,,,종합건설회사,new,2026-05-24 11:29:48,
973,강산종합건설(주),대한민국 울산광역시 울주군 범서읍 구영리 850-4,052-256-1063,,,종합건설회사,new,2026-05-24 11:29:48,
974,승우종합건설(주),대한민국 울산광역시 중구 성안동 405-4,052-211-0865,,,종합건설회사,new,2026-05-24 11:29:48,
975,(주)C.H종합건설,대한민국 울산광역시 남구 삼산동,052-261-5530,,,종합건설회사,new,2026-05-24 11:29:48,
976,성진종합건설(주),대한민국 울산광역시 중구 옥교동 320-16,052-246-6244,,,종합건설회사,new,2026-05-24 11:29:48,
977,한울종합건설(주),대한민국 울산광역시 울주군 청량읍 상남리 625-3,052-256-3580,,,종합건설회사,new,2026-05-24 11:29:48,
978,동남종합건설(주),대한민국 울산광역시 남구 삼산동 1570-5,052-272-2565,,,종합건설회사,new,2026-05-24 11:29:48,
979,동남종합건설(주),대한민국 울산광역시 남구 삼산동,052-272-2565,,,종합건설회사,new,2026-05-24 11:29:48,
980,송건축사사무소/세종시 조치원,대한민국 세종특별자치시 조치원읍 군청로 96 1층,044-867-3332,https://blog.naver.com/sis7294,,기계설비 설계 사무소,new,2026-05-24 11:29:48,
981,청주건설기계,대한민국 세종특별자치시 전의면 읍내리,070-7983-0991,,,기계설비 전문건설,new,2026-05-24 11:29:48,
982,청주건설기계,대한민국 세종특별자치시 세종 연서면 봉암리 146-3,070-7983-9732,,,기계설비 전문건설,new,2026-05-24 11:29:48,
983,(주)세종건설기계,대한민국 충청남도 천안시 동남구 원성동 579-10,041-555-3008,,,기계설비 전문건설,new,2026-05-24 11:29:48,
984,대전건설기계,대한민국 세종특별자치시 세종 부강면 부강리 460-5,070-4583-6568,,,기계설비 전문건설,new,2026-05-24 11:29:48,
985,소방청,대한민국 세종특별자치시 정부2청사로 13,044-205-7032,https://www.nfa.go.kr/nfa/,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
986,세종특별자치시 소방본부,대한민국 충청남도 세종특별자치시 한누리대로 2130,044-300-3119,http://www.sejong.go.kr/fire.do,ericohae@korea.kr,소방설비 설계 사무소,new,2026-05-24 11:29:48,
987,세종남부소방서,대한민국 세종특별자치시 절재로 301,044-300-6119,https://www.sejong.go.kr/sejong119.do,ericohae@korea.kr,소방설비 설계 사무소,new,2026-05-24 11:29:48,
988,세종북부소방서,대한민국 세종특별자치시 조치원읍 세종로 2439,044-300-8119,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
989,세종남부소방서 한솔119안전센터,대한민국 세종특별자치시 노을3로 29,044-300-8643,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
990,(주)세종건축사사무소,대한민국 서울특별시 목동 613-9번지 302호 양천구 서울특별시 KR,02-6404-5010,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
991,(주)세종소방,대한민국 충청북도 청주시 서원구 성화동 247 4번지,043-236-1119,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
992,수질복원센터,대한민국 세종특별자치시 금송로 612,,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
993,세종보 인증센터,대한민국 세종특별자치시 나리로 82,044-861-3431,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
994,(주)세종소방이엔씨,대한민국 화성시 정남면 괘랑리 265-4번지 2층 화성시 경기도 KR,,,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
995,세종특별자치시청,대한민국 세종특별자치시 한누리대로 2130,044-120,https://www.sejong.go.kr/index.jsp,,소방설비 설계 사무소,new,2026-05-24 11:29:48,
996,(주)세종이엔텍,대한민국 세종특별자치시 연서면 월하리,044-863-8734,,,배관 설계 전문,new,2026-05-24 11:29:48,
997,(재)세종테크노파크,대한민국 세종특별자치시 조치원읍 군청로 95 세종테크노파크 SB플라자 4층,044-850-2100,http://www.sjtp.or.kr/,,배관 설계 전문,new,2026-05-24 11:29:48,
998,제일지하수,대한민국 세종특별자치시 연기면 연기리 412-19,041-868-0360,,,배관 설계 전문,new,2026-05-24 11:29:48,
999,지음 건축사사무소,"대한민국 세종특별자치시 동, 나성북로 9 메가타워 1 801호",044-864-6324,,,HVAC 설계 전문,new,2026-05-24 11:29:48,
1000,케이엘피이엔지,대한민국 세종특별자치시 보람동 한누리대로 2150 스마트허브Ⅰ 606호,044-866-3474,https://klpeng.com/,ktube10109@gmail.com,HVAC 설계 전문,new,2026-05-24 11:29:48,
1001,네이버 데이터센터 각 세종,824 세종특별자치시 대한민국,,https://datacenter.navercorp.com/,,HVAC 설계 전문,new,2026-05-24 11:29:48,
1002,신주건설(주),대한민국 세종특별자치시 조치원읍 교리,044-866-3474,,,HVAC 설계 전문,new,2026-05-24 11:29:48,
1003,(주)세종시스템,대한민국 충청남도 아산시 신창면 서부북로359번길 7,1522-0679,http://safocus.kr/,,HVAC 설계 전문,new,2026-05-24 11:29:48,
1004,세종시 상하수도사업소(조치원 공공하수처리시설),대한민국 세종특별자치시 조치원읍 허만석로 98,041-860-8800,,,HVAC 설계 전문,new,2026-05-24 11:29:48,
1005,정부세종청사,대한민국 세종특별자치시 다솜2로 94,044-200-2114,https://gbmo.go.kr/chungsa/main.do,,플랜트 배관 설계,new,2026-05-24 11:29:48,
1006,세종시 건축 설계 - 미래세움 건축사사무소,"대한민국 세종, 세종특별자치시 특별자치시, 금남면 용포로 80-2 1층",010-8612-6241,https://mileseum.modoo.at/,,건축사사무소 BIM,new,2026-05-24 11:29:48,
1007,엠씨건축사사무소,대한민국 세종특별자치시 조치원읍 교리,044-866-0459,,,건축사사무소 BIM,new,2026-05-24 11:29:48,
1008,일경건축사사무소,대한민국 세종특별자치시 조치원읍 죽림리 103-8,041-862-1444,,,건축사사무소 BIM,new,2026-05-24 11:29:48,
1009,행정중심복합도시건설청,대한민국 세종특별자치시 KR 도움6로 11 KR 세종특별자치시,044-200-3000,https://naacc.go.kr/,,건설사 BIM 담당,new,2026-05-24 11:29:48,
1010,세종특별자치시 건설교통국,"대한민국 세종특별자치시 시청대로 115 금강노을 2, 3층",044-120,https://www.sejong.go.kr/index.jsp,,건설사 BIM 담당,new,2026-05-24 11:29:48,
1011,(합자)수도건설,대한민국 세종특별자치시 금남면 용포리 197,041-866-8429,,,건설사 BIM 담당,new,2026-05-24 11:29:48,
1012,태평종합건설(주),대한민국 세종특별자치시 전의면 읍내리,044-868-9968,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1013,(주)세종종합건설,대한민국 대전광역시,042-532-0849,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1014,세종종합건설(주),대한민국 충청북도 청주시 남이면 석실리,043-236-5497,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1015,세종종합가설,대한민국 세종 세종특별자치시 특별자치시 전의면 신흥리 67동 1호 KR 세종특별자치시 세종특별자치시 62번지,044-866-7110,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1016,세종종합건설(주),대한민국 충청남도 천안시 동남구 청당동,041-551-8370,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1017,세종종합건설,대한민국 서산시,041-665-2636,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1018,(주)세종종합건설,대한민국 충청북도 음성군 음성읍 읍내리 381-41,043-872-3719,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1019,시운조경디자인 주식회사,대한민국 세종특별자치시 반곡동 B동 308호,010-3433-1353,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1020,"정담건축사사무소(건축설계,용도변경,감리,시공컨설팅,소송분쟁해결지원)",대한민국 충청남도 공주시 반포면 공암리 430-1,,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1021,세그먼트,대한민국 세종특별자치시 가름로 180,044-865-9082,https://www.instagram.com/segment.im,,종합건설 설계팀,new,2026-05-24 11:29:48,
1022,신화종합건설(주),대한민국 청주시,043-216-6556,http://shinhwacon.com/,,종합건설 설계팀,new,2026-05-24 11:29:48,
1023,세종종합건설,대한민국 충청북도 청주시 북이면 금암리 395-2,043-236-5497,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1024,세종종합건축,대한민국 인천광역시 강화군 강화읍 신문리,,,,종합건설 설계팀,new,2026-05-24 11:29:48,
1025,호림건축사사무소 Horim Architects,"대한민국 세종특별자치시 동, 한누리대로 234 르네상스빌딩 302호",044-998-6551,http://horim.pro/,,종합건설 설계팀,new,2026-05-24 11:29:48,
1026,엘리펀츠 건축사사무소,대한민국 세종특별자치시 아름동 860 1F,044-866-8339,http://studio-elephants.com/,,종합건설 설계팀,new,2026-05-24 11:29:48,
1027,테마종합건축사사무소,대한민국 세종특별자치시 연서면 당산로 274,044-865-7171,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1028,원 건축사사무소,대한민국 세종특별자치시 나성로 96 5층 507호,010-4783-4803,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1029,이유앤에이 건축사사무소,"대한민국 세종, 세종특별자치시 특별자치시, 조치원읍 신안새동네길 26-13 101호",044-868-1263,http://www.e-u-n-a.com/,,건축 설계 사무소,new,2026-05-24 11:29:48,
1030,(주)건축사사무소에이블,대한민국 세종특별자치시 세종 연기면 연기리 429-3,044-863-9100,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1031,(주)아이티엠코퍼레이션건축사사무소,대한민국 세종특별자치시 남면 방축리,070-4338-4917,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1032,로이건축사사무소 loiarchitecture,대한민국 세종시 소담로 93 아크레타아이콤스타시티 502,070-4640-3132,https://blog.naver.com/loi_ho,,건축 설계 사무소,new,2026-05-24 11:29:48,
1033,(주)아이티엠코퍼레이션건축사사무소,대한민국 세종특별자치시 남면 갈운리,070-4338-4914,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1034,에스유피건축사사무소 / (구)SUP건축사사무소,"대한민국 새롬, 동, 나성동 한누리대로 237 305호 KR 세종특별자치시",044-863-5842,http://suparch.com/,sup6234@naver.com,건축 설계 사무소,new,2026-05-24 11:29:48,
1035,(주)예당건축사사무소,대한민국 세종특별자치시 조치원읍 침산리,044-862-4150,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1036,(주)건축사사무소장인이엔지,대한민국 세종특별자치시 한누리대로 2144 스마트허브,044-867-2011,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1037,(주)이아이건설건축사사무소,대한민국 세종특별자치시 조치원읍 침산리,044-864-4151,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1038,아키림 건축사사무소,"대한민국 세종, 세종특별자치시 특별자치시, 대평동 4층 404호",010-2720-6456,https://blog.naver.com/archi-lim2022,,건축 설계 사무소,new,2026-05-24 11:29:48,
1039,지안 건축사사무소,대한민국 세종특별자치시 나성동 한누리대로 312 6층 601호,044-865-7347,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1040,드림건축사사무소,대한민국 세종특별자치시 조치원읍 죽림리 113-8,041-866-1125,,,건축 설계 사무소,new,2026-05-24 11:29:48,
1041,진성종합건설(주),대한민국 인천광역시,032-888-3031,,,종합건설회사,new,2026-05-24 11:29:48,
1042,서우종합건설(주),대한민국 인천광역시 연수동 618-9번지 2층 연수구 인천광역시 KR,,,,종합건설회사,new,2026-05-24 11:29:48,
1043,(주)진양종합건설,대한민국 인천광역시 청학동 527-24번지 402호 연수구 인천광역시 KR,032-876-2717,,,종합건설회사,new,2026-05-24 11:29:48,
1044,(주)세종건설,대한민국 경기도 시흥시 정왕동,031-409-5600,,,종합건설회사,new,2026-05-24 11:29:48,
1045,(주)성욱종합건설,대한민국 세종특별자치시 세종 부강면 부강리 498-7,044-862-5254,,,종합건설회사,new,2026-05-24 11:29:48,
1046,(주)지오종합건설,대한민국 인천광역시 옥련동 482-1번지 B동 101호 연수구 인천광역시 KR,032-832-8454,,,종합건설회사,new,2026-05-24 11:29:48,
1047,금강종합건설(주),대한민국 세종특별자치시 조치원읍 침산리 254-5,041-868-1151,,,종합건설회사,new,2026-05-24 11:29:48,
1048,(주)브엘종합건설,대한민국 세종특별자치시 조치원읍 번암리,044-862-8523,,,종합건설회사,new,2026-05-24 11:29:48,
1049,(주)삼두종합건설,대한민국 세종특별자치시 세종 연기면 보통리 377,044-865-6776,,,종합건설회사,new,2026-05-24 11:29:48,
1050,(주)삼우종합건설,대한민국 세종특별자치시 세종 연기면 보통리 377,044-862-2332,,,종합건설회사,new,2026-05-24 11:29:48,
1051,엔에스종합건설(주),대한민국 세종특별자치시 연서면 봉암리,044-863-6411,,,종합건설회사,new,2026-05-24 11:29:48,
